,NLDAS_ID,max_land_constr
84885,x89y166,3080094.601819534
84886,x89y167,2989646.8726643063
84887,x89y168,3086462.6210607337
84888,x89y169,3083553.7190082646
84890,x89y170,3072383.888499861
84891,x89y171,3068273.016177889
84892,x89y172,2978453.090939743
84893,x89y173,2727394.3203681386
84894,x89y174,3012342.4236942125
84895,x89y175,2820012.8098942274
84896,x89y176,2834654.753611026
84897,x89y177,3008243.225091509
84898,x89y178,2992694.961822146
84899,x89y179,2940079.63379628
84901,x89y180,2941452.983310979
84902,x89y181,2956260.3305785125
84903,x89y182,2978268.3843046734
84904,x89y183,2986900.826446281
84905,x89y184,2810244.6025019772
84906,x89y185,2773078.16561299
84907,x89y186,2945619.8347107437
84908,x89y187,2490681.818181818
84909,x89y188,2921446.2809917354
84910,x89y189,2346309.508334572
84912,x89y190,2840371.9008264462
84913,x89y191,2903904.958677686
84914,x89y192,2775103.305785124
84969,x89y58,685158.6195335943
84970,x89y59,3743361.775813203
84972,x89y60,3739462.8099173554
84973,x89y61,3728739.6694214875
84974,x89y62,5485503.972064281
84975,x89y63,9397928.557537364
84976,x89y64,3718223.140495868
84977,x89y65,3711282.9477031766
84978,x89y66,3707252.0661157025
84979,x89y67,3700309.917355372
84980,x89y68,3689111.5702479337
84981,x89y69,3690000.0
84983,x89y70,3630991.73553719
84984,x89y71,3663285.7759561553
84985,x89y72,3653863.6363636367
84986,x89y73,3659359.504132231
84987,x89y74,3652014.713889287
84988,x89y75,3652783.845958327
84989,x89y76,3645020.6611570246
84990,x89y77,3630000.0
84991,x89y78,3614380.1652892563
84992,x89y79,3616673.5537190083
84994,x89y80,3632727.2727272725
84995,x89y81,3624194.214876033
84996,x89y82,3472872.55281566
84997,x89y83,3398471.5820857394
84998,x89y84,3544855.371900826
84999,x89y85,3414540.0888012764
85000,x89y86,3557514.6434236336
85001,x89y87,3594442.1487603304
85002,x89y88,3583615.7024793387
85003,x89y89,3473634.937403654
85005,x89y90,3380929.3025746928
85006,x89y91,3550599.173553719
85007,x89y92,3547743.872118545
85008,x89y93,3546938.0869945786
85009,x89y94,3548774.3220129334
85010,x89y95,3511034.531064857
85011,x89y96,3445160.1260098107
85012,x89y97,3535511.5522088553
85013,x89y98,3529590.4385940256
85014,x89y99,3519360.216878703
85020,x8y120,52252.06611570247
85021,x8y121,2136231.7778871516
85022,x8y122,3320301.8704341715
85023,x8y123,3305796.521612809
85024,x8y124,3252860.0228610667
85025,x8y125,3190796.910764706
85026,x8y126,3346774.778379334
85027,x8y127,2609547.108001309
85028,x8y128,2576862.933235067
85029,x8y129,3169254.2447093483
85030,x8y130,2947983.875080227
85031,x8y131,2196728.2061076397
85032,x8y132,1701545.4856228274
85033,x8y133,2226195.4279527557
85034,x8y134,3071363.6363636367
85035,x8y135,3133884.2975206613
85036,x8y136,3219917.355371901
85037,x8y137,3195517.1334887748
85038,x8y138,3196162.3412234336
85039,x8y139,3253455.7803553427
85040,x8y140,3237469.515195895
85041,x8y141,3143355.9884950332
85042,x8y142,3118521.9191756365
85043,x8y143,3096090.2767356024
85044,x8y144,3046559.654562818
85045,x8y145,3045512.1375026135
85046,x8y146,3041471.5068408167
85047,x8y147,3117157.814879549
85048,x8y148,3083658.0459274366
85049,x8y149,3087240.742892768
85050,x8y150,2769696.4914932773
85051,x8y151,2807590.6472547906
85052,x8y152,2476380.5692174584
85053,x8y153,2842350.5854551643
85054,x8y154,2856983.4710743804
85055,x8y155,2502592.6380516994
85056,x8y156,1694649.792460177
85057,x8y157,1473370.5621524623
85058,x8y158,1282228.2993990467
85059,x8y159,1371594.1199443438
85060,x8y160,337134.12280004675
85061,x8y161,147046.8513241651
85063,x8y163,4917.355371900826
85070,x8y170,49214.87603305785
85071,x8y171,811441.2002305763
85072,x8y172,647476.3266955885
85073,x8y173,662008.5444838145
85074,x8y174,460954.82547555
85075,x8y175,2066632.968494598
85076,x8y176,374648.7603305785
85077,x8y177,2078223.140495868
85078,x8y178,2930206.611570248
85079,x8y179,2916033.05785124
85080,x8y180,2845764.4628099175
85081,x8y181,2915309.917355372
85082,x8y182,2984049.5867768596
85083,x8y183,2959256.1983471075
85084,x8y184,2969359.504132231
85085,x8y185,2889566.115702479
85086,x8y186,1481714.876033058
85094,x90y100,3516402.271817853
85095,x90y101,3483099.435989129
85096,x90y102,3504753.4448734215
85097,x90y103,3450950.984472999
85098,x90y104,3498780.991735537
85099,x90y105,3492665.2892561983
85100,x90y106,3485495.867768595
85101,x90y107,3475047.807610748
85102,x90y108,3469483.4710743804
85103,x90y109,3463615.7024793387
85105,x90y110,3459483.4710743804
85106,x90y111,3454251.2216303432
85107,x90y112,3436694.214876033
85108,x90y113,3424566.115702479
85109,x90y114,3434871.594067085
85110,x90y115,3417820.6250788677
85111,x90y116,3419675.651575722
85112,x90y117,3413456.4057619274
85113,x90y118,3383565.656648338
85114,x90y119,3397276.0114102615
85116,x90y120,3397409.166666937
85117,x90y121,3385130.661407691
85118,x90y122,3368167.886730643
85119,x90y123,3384359.504132231
85120,x90y124,3379545.4545454546
85121,x90y125,3372995.867768595
85122,x90y126,2859135.352373121
85123,x90y127,3284107.522182503
85124,x90y128,3349094.966892933
85125,x90y129,3344566.115702479
85127,x90y130,3342048.359739415
85128,x90y131,3331546.5546717993
85129,x90y132,3309108.5092549217
85130,x90y133,3316544.6781209065
85131,x90y134,3294471.7342686863
85132,x90y135,3294071.637436089
85133,x90y136,3288475.5230376446
85134,x90y137,3283695.3807512694
85135,x90y138,3099651.7157578785
85136,x90y139,13519104.598486872
85138,x90y140,57349870.36093368
85139,x90y141,45180106.74311345
85140,x90y142,54184907.7687492
85141,x90y143,13420758.31874578
85142,x90y144,3239717.1643534084
85143,x90y145,3244607.4380165287
85144,x90y146,3237361.092697293
85145,x90y147,3102459.545470526
85146,x90y148,3204003.2636576453
85147,x90y149,3215219.136612312
85149,x90y150,3189400.826446281
85150,x90y151,3197314.049586777
85151,x90y152,3080577.223912757
85152,x90y153,3000998.327340855
85153,x90y154,3172075.7764872466
85154,x90y155,3150550.4602509825
85155,x90y156,3059563.0711530494
85156,x90y157,3050105.1569862324
85157,x90y158,3158708.0078922054
85158,x90y159,3134783.900692217
85160,x90y160,3146384.2975206613
85161,x90y161,3101834.7691936553
85162,x90y162,3014286.55427284
85163,x90y163,3080282.7497145883
85164,x90y164,3118756.31181604
85165,x90y165,3112231.4049586775
85166,x90y166,3101508.26446281
85167,x90y167,3098326.4462809917
85168,x90y168,3090449.356402094
85169,x90y169,3081817.605256798
85171,x90y170,3077148.760330579
85172,x90y171,3067623.9669421487
85173,x90y172,3062995.867768595
85174,x90y173,3057013.717357565
85175,x90y174,3048657.0247933883
85176,x90y175,2941155.466189578
85177,x90y176,3015797.1367032146
85178,x90y177,3014607.4380165287
85179,x90y178,3015245.6276387633
85180,x90y179,2899814.049586777
85182,x90y180,2999503.5556700216
85183,x90y181,2973172.54107576
85184,x90y182,2964682.311872568
85185,x90y183,2957085.3928248156
85186,x90y184,2815351.2513378654
85187,x90y185,2943491.73553719
85188,x90y186,2340732.1490606447
85189,x90y187,2580422.8082666565
85190,x90y188,2901000.524500522
85191,x90y189,2857458.6776859504
85193,x90y190,2872965.405068051
85194,x90y191,2827768.5950413225
85195,x90y192,2800661.1570247933
85251,x90y58,1842567.229883166
85252,x90y59,3742361.4145857696
85254,x90y60,3740702.479338843
85255,x90y61,3733811.976481553
85256,x90y62,3641207.0497002713
85257,x90y63,10013783.163246358
85258,x90y64,3705249.4070979147
85259,x90y65,3714807.379864173
85260,x90y66,3708884.2975206613
85261,x90y67,3698388.4297520663
85262,x90y68,3694504.132231405
85263,x90y69,3681900.826446281
85265,x90y70,3539621.342458199
85266,x90y71,3649094.169036974
85267,x90y72,3646866.4172099936
85268,x90y73,3657334.7107438017
85269,x90y74,3654012.1763980873
85270,x90y75,3655900.9673775868
85271,x90y76,3648739.6694214875
85272,x90y77,3630950.4132231404
85273,x90y78,3637396.694214876
85274,x90y79,3638780.991735537
85276,x90y80,3634132.2314049583
85277,x90y81,3622355.371900826
85278,x90y82,3573285.123966942
85279,x90y83,3575495.867768595
85280,x90y84,3469354.4711720278
85281,x90y85,3530268.5950413225
85282,x90y86,3598553.7190082646
85283,x90y87,3595950.4132231404
85284,x90y88,3568836.8076427463
85285,x90y89,3542789.6085266117
85287,x90y90,3579896.694214876
85288,x90y91,3569876.0330578513
85289,x90y92,3554925.329072931
85290,x90y93,3546826.807508425
85291,x90y94,3555971.074380165
85292,x90y95,3551549.5867768596
85293,x90y96,3517452.007963347
85294,x90y97,3532729.3627485684
85295,x90y98,3512932.9284309056
85296,x90y99,3502082.9535618043
85299,x91y100,3504732.669657979
85300,x91y101,3406335.993990154
85301,x91y102,8443276.362922842
85302,x91y103,3399760.815984332
85303,x91y104,3488982.24436996
85304,x91y105,3487045.4545454546
85305,x91y106,3466801.4033267046
85306,x91y107,3469015.2789437273
85307,x91y108,3465278.108257948
85308,x91y109,3456720.5776328347
85310,x91y110,3446628.2742728405
85311,x91y111,3455495.867768595
85312,x91y112,3431694.214876033
85313,x91y113,3439731.4049586775
85314,x91y114,3434111.5702479337
85315,x91y115,3426838.8429752067
85316,x91y116,3421528.925619835
85317,x91y117,3422128.0991735538
85318,x91y118,3392836.208188712
85319,x91y119,3378034.9026388326
85321,x91y120,3343770.055092414
85322,x91y121,3389655.4777287073
85323,x91y122,3391219.008264463
85324,x91y123,3385702.479338843
85325,x91y124,3379545.4545454546
85326,x91y125,3373388.4297520663
85327,x91y126,3309279.8766639996
85328,x91y127,3357706.611570248
85329,x91y128,3348574.380165289
85330,x91y129,3347727.2727272725
85332,x91y130,3341776.34823853
85333,x91y131,3331961.7873861515
85334,x91y132,3323338.109805978
85335,x91y133,3312632.8278604327
85336,x91y134,3303983.666909188
85337,x91y135,3268806.182398239
85338,x91y136,3268065.9178925892
85339,x91y137,3199853.183610613
85340,x91y138,3259128.683225377
85341,x91y139,3236586.5911288573
85343,x91y140,20378954.472489092
85344,x91y141,53663598.69698824
85345,x91y142,62806295.06369286
85346,x91y143,39649545.293206155
85347,x91y144,3228197.2674931823
85348,x91y145,3243820.314349616
85349,x91y146,3239442.1487603304
85350,x91y147,3227293.388429752
85351,x91y148,3174843.425916398
85352,x91y149,3218180.88740784
85354,x91y150,3202506.2507307422
85355,x91y151,3155932.709091228
85356,x91y152,3028976.1197019382
85357,x91y153,3165998.717146976
85358,x91y154,3185929.752066116
85359,x91y155,3166413.2798749623
85360,x91y156,3031275.9274825514
85361,x91y157,3135286.8244178384
85362,x91y158,3157706.611570248
85363,x91y159,3088317.6115272706
85365,x91y160,3056301.37629314
85366,x91y161,2992847.9381852597
85367,x91y162,3115565.1290434124
85368,x91y163,3107603.305785124
85369,x91y164,3111425.619834711
85370,x91y165,3108533.05785124
85371,x91y166,3098447.530416223
85372,x91y167,3096590.909090909
85373,x91y168,3091157.0247933883
85374,x91y169,3080351.239669421
85376,x91y170,3073533.05785124
85377,x91y171,3068819.0882619303
85378,x91y172,3062933.884297521
85379,x91y173,3054351.432272863
85380,x91y174,2991284.3507000036
85381,x91y175,2977575.048258651
85382,x91y176,2970293.1700967588
85383,x91y177,3024958.6776859504
85384,x91y178,3007954.5454545454
85385,x91y179,2978739.6694214875
85387,x91y180,2914805.02102901
85388,x91y181,2972300.348882281
85389,x91y182,2975901.5956111057
85390,x91y183,2982937.4569893084
85391,x91y184,2978407.937786324
85392,x91y185,2572226.030529197
85393,x91y186,2806279.83861277
85394,x91y187,2930628.8432755205
85395,x91y188,2930133.5520683094
85396,x91y189,2678914.6651684246
85398,x91y190,2844049.5867768596
85399,x91y191,2834690.082644628
85400,x91y192,2850278.1801674827
85456,x91y58,3016796.7243883056
85457,x91y59,3744827.558267176
85459,x91y60,3738088.025733792
85460,x91y61,3733611.637240828
85461,x91y62,3699372.710266311
85462,x91y63,3641855.6396061582
85463,x91y64,3709222.366980066
85464,x91y65,3712245.3963930984
85465,x91y66,3706797.520661157
85466,x91y67,3697355.371900826
85467,x91y68,3694288.0931512266
85468,x91y69,3665327.8207250703
85470,x91y70,3616316.559952901
85471,x91y71,3645578.512396694
85472,x91y72,3663533.05785124
85473,x91y73,3658801.6528925616
85474,x91y74,3657192.091279583
85475,x91y75,3646033.05785124
85476,x91y76,3647417.355371901
85477,x91y77,3643946.2809917354
85478,x91y78,3632933.884297521
85479,x91y79,3616611.5702479337
85481,x91y80,3597581.842808412
85482,x91y81,3586956.140194752
85483,x91y82,3557431.3468063218
85484,x91y83,3582102.724261564
85485,x91y84,3589462.8099173554
85486,x91y85,3602231.4049586775
85487,x91y86,3600309.917355372
85488,x91y87,3570981.004048834
85489,x91y88,3538772.2162148203
85490,x91y89,3585785.123966942
85492,x91y90,3580165.2892561983
85493,x91y91,3574111.5702479337
85494,x91y92,3568636.3636363633
85495,x91y93,3560137.9583765697
85496,x91y94,3553904.958677686
85497,x91y95,3545881.760029462
85498,x91y96,3498930.1308495654
85499,x91y97,3495664.648282952
85500,x91y98,3366249.1932708067
85501,x91y99,3485247.344150351
85504,x92y100,3498300.3811815665
85505,x92y101,3500034.619086188
85506,x92y102,4739050.163983949
85507,x92y103,3459604.1819622116
85508,x92y104,3493195.5670204298
85509,x92y105,3489199.770011355
85510,x92y106,3475413.5433752574
85511,x92y107,3477968.62847373
85512,x92y108,3475304.940638608
85513,x92y109,3464264.0494303787
85515,x92y110,3463367.7685950417
85516,x92y111,3455263.6183245583
85517,x92y112,3449214.876033058
85518,x92y113,3439151.8288669065
85519,x92y114,3434591.171739839
85520,x92y115,3415789.959132512
85521,x92y116,3411110.7257625745
85522,x92y117,3420640.495867769
85523,x92y118,3407768.5950413225
85524,x92y119,3384586.776859504
85526,x92y120,3403946.2809917354
85527,x92y121,3397446.368541379
85528,x92y122,3389429.8396157585
85529,x92y123,3385723.140495868
85530,x92y124,3379524.7933884296
85531,x92y125,3373099.173553719
85532,x92y126,3321372.426124306
85533,x92y127,3360247.9338842975
85534,x92y128,3348801.6528925616
85535,x92y129,3348409.090909091
85537,x92y130,3342148.760330579
85538,x92y131,3329979.3388429754
85539,x92y132,3327146.532962642
85540,x92y133,3312714.7842300404
85541,x92y134,3292309.31926472
85542,x92y135,3260346.1632539486
85543,x92y136,3223312.5348062296
85544,x92y137,3035912.727138023
85545,x92y138,3159123.2815234875
85546,x92y139,3199857.4468868533
85548,x92y140,2892447.0913824006
85549,x92y141,21154679.232708767
85550,x92y142,41115080.928489715
85551,x92y143,20136575.736445326
85552,x92y144,3244828.3722303454
85553,x92y145,3245661.1570247933
85554,x92y146,3239152.892561984
85555,x92y147,3232851.239669421
85556,x92y148,3202186.063882156
85557,x92y149,3200263.620777845
85559,x92y150,3188213.063602285
85560,x92y151,3134543.600690491
85561,x92y152,2969225.924383677
85562,x92y153,3192064.116002508
85563,x92y154,3185779.3891768316
85564,x92y155,3161314.434072986
85565,x92y156,3173264.4628099175
85566,x92y157,3163491.73553719
85567,x92y158,3094904.3431195095
85568,x92y159,3017692.4367697295
85570,x92y160,3133283.3799520154
85571,x92y161,3136508.9105816465
85572,x92y162,3130929.752066116
85573,x92y163,3121849.1260273284
85574,x92y164,3101467.905165966
85575,x92y165,3089721.413309597
85576,x92y166,3085701.6863601007
85577,x92y167,3084938.016528926
85578,x92y168,3088574.380165289
85579,x92y169,3081301.6528925616
85581,x92y170,3064039.208671957
85582,x92y171,3016702.460214045
85583,x92y172,3062631.2721345727
85584,x92y173,3057044.8779840707
85585,x92y174,2992515.19020916
85586,x92y175,2944497.408000876
85587,x92y176,2919791.089778776
85588,x92y177,2931214.395773395
85589,x92y178,2907044.858186299
85590,x92y179,2935066.9988724864
85592,x92y180,2945902.08579795
85593,x92y181,2988388.4297520663
85594,x92y182,2977603.305785124
85595,x92y183,2986941.572198947
85596,x92y184,2959979.4700278156
85597,x92y185,2864496.271091094
85598,x92y186,2950233.8100820384
85599,x92y187,2941459.9187113666
85600,x92y188,2918194.044624835
85601,x92y189,2889173.5537190083
85603,x92y190,2725247.9338842975
85604,x92y191,2795578.512396694
85605,x92y192,2876732.6543831653
85660,x92y57,444187.54515342915
85661,x92y58,3741239.6694214875
85662,x92y59,3745509.3764489945
85664,x92y60,3740708.835542617
85665,x92y61,3735639.699594917
85666,x92y62,3717063.8262239057
85667,x92y63,3626141.8541383035
85668,x92y64,3610099.463548034
85669,x92y65,3703548.3532640864
85670,x92y66,3695861.0988724376
85671,x92y67,3695943.743500537
85672,x92y68,3693416.412620908
85673,x92y69,3657987.9384238347
85675,x92y70,3659656.0820423956
85676,x92y71,3539447.550065091
85677,x92y72,3632334.7107438017
85678,x92y73,3640971.074380165
85679,x92y74,3602561.983471074
85680,x92y75,3408233.4751601163
85681,x92y76,3652984.484291026
85682,x92y77,3627206.0300466884
85683,x92y78,3603656.72513244
85684,x92y79,3629897.346204089
85686,x92y80,3629400.826446281
85687,x92y81,3620702.479338843
85688,x92y82,3585123.9669421487
85689,x92y83,3615144.628099174
85690,x92y84,3588119.8347107437
85691,x92y85,3601508.26446281
85692,x92y86,3600661.1570247933
85693,x92y87,3571198.3471074384
85694,x92y88,3591342.9752066117
85695,x92y89,3585785.123966942
85697,x92y90,3580165.2892561983
85698,x92y91,3574256.1983471075
85699,x92y92,3568615.7024793387
85700,x92y93,3562975.2066115704
85701,x92y94,3556797.520661157
85702,x92y95,3546363.6363636367
85703,x92y96,3528305.785123967
85704,x92y97,2832257.3368748906
85705,x92y98,3387260.634574407
85706,x92y99,3511880.515948056
85709,x93y100,3515879.6828521565
85710,x93y101,3498741.498537164
85711,x93y102,3502660.312539434
85712,x93y103,3499003.2877460457
85713,x93y104,3496363.6363636367
85714,x93y105,3488138.7636349
85715,x93y106,3472107.4380165287
85716,x93y107,3468789.34374799
85717,x93y108,3452781.752467078
85718,x93y109,3456285.3866158715
85720,x93y110,3458347.107438016
85721,x93y111,3451404.958677686
85722,x93y112,3448662.2789902226
85723,x93y113,3430772.8148223707
85724,x93y114,3408854.758859975
85725,x93y115,3418795.9782310524
85726,x93y116,3422309.8271599794
85727,x93y117,3410814.13713642
85728,x93y118,3412260.4181281556
85729,x93y119,3368642.6260012356
85731,x93y120,3345833.160922099
85732,x93y121,3397995.867768595
85733,x93y122,3388388.4297520663
85734,x93y123,3385743.8016528925
85735,x93y124,3379504.132231405
85736,x93y125,3373347.107438016
85737,x93y126,3324640.1338035455
85738,x93y127,3360495.867768595
85739,x93y128,3354421.487603306
85740,x93y129,3334008.26446281
85742,x93y130,3326313.612948987
85743,x93y131,3331177.6859504133
85744,x93y132,3328760.3305785125
85745,x93y133,3314889.9451037967
85746,x93y134,3298610.2392514166
85747,x93y135,3218272.993793806
85748,x93y136,3265564.0494352374
85749,x93y137,3223340.6927117975
85750,x93y138,3266245.4962731157
85751,x93y139,3148167.178341555
85753,x93y140,4642605.039484966
85754,x93y141,2924810.805975484
85755,x93y142,2489026.6460785726
85756,x93y143,3017302.602220492
85757,x93y144,3242841.2331984565
85758,x93y145,3245599.173553719
85759,x93y146,3239483.4710743804
85760,x93y147,3233016.5289256196
85761,x93y148,3225991.73553719
85762,x93y149,2849249.9058620953
85764,x93y150,4942790.780469378
85765,x93y151,9394882.275322447
85766,x93y152,3033221.2176303007
85767,x93y153,3190379.556089041
85768,x93y154,3181164.014121301
85769,x93y155,3175901.296301069
85770,x93y156,3173181.818181818
85771,x93y157,3164303.162683452
85772,x93y158,3015617.910262782
85773,x93y159,3140122.6133610145
85775,x93y160,3142541.3223140496
85776,x93y161,3135061.983471074
85777,x93y162,3128099.173553719
85778,x93y163,3099750.9129929356
85779,x93y164,3070315.2139500026
85780,x93y165,3055946.5910002002
85781,x93y166,3054772.1507113436
85782,x93y167,3086280.4151741536
85783,x93y168,3079483.4710743804
85784,x93y169,3072561.983471074
85786,x93y170,3044850.182848375
85787,x93y171,3054101.9910894004
85788,x93y172,3058992.6345320996
85789,x93y173,3055970.4978187815
85790,x93y174,2983293.810081114
85791,x93y175,3029246.662967288
85792,x93y176,2860519.733836382
85793,x93y177,2931462.568437139
85794,x93y178,2962311.823413285
85795,x93y179,3001528.925619835
85797,x93y180,2988966.94214876
85798,x93y181,2934193.061753266
85799,x93y182,2991527.1959356843
85800,x93y183,2982964.130580706
85801,x93y184,2971633.7444842374
85802,x93y185,2963137.6130608516
85803,x93y186,2957609.9217298278
85804,x93y187,2944098.3851006194
85805,x93y188,2900285.5436740564
85806,x93y189,2920391.985422088
85808,x93y190,2726709.667550659
85809,x93y191,2640418.859286843
85810,x93y192,2697775.4996995414
85865,x93y57,1610694.5166103237
85866,x93y58,3750950.4132231404
85867,x93y59,3745081.052082395
85869,x93y60,3736485.2005081875
85870,x93y61,3727094.5159233534
85871,x93y62,3730116.0181926712
85872,x93y63,3613400.806231663
85873,x93y64,3658994.950834583
85874,x93y65,3659152.420119433
85875,x93y66,3688416.412620908
85876,x93y67,3685681.818181818
85877,x93y68,3694483.4710743804
85878,x93y69,3654690.8450490804
85880,x93y70,3660678.646827132
85881,x93y71,3630101.7214293065
85882,x93y72,3654849.845111343
85883,x93y73,3662293.388429752
85884,x93y74,3652272.7272727275
85885,x93y75,3644947.1443779073
85886,x93y76,3648801.6528925616
85887,x93y77,3616776.859504132
85888,x93y78,3644752.0661157025
85889,x93y79,3636797.520661157
85891,x93y80,3631363.6363636367
85892,x93y81,3621714.876033058
85893,x93y82,3593202.479338843
85894,x93y83,3618305.785123967
85895,x93y84,3612252.0661157025
85896,x93y85,3578966.94214876
85897,x93y86,3598326.4462809917
85898,x93y87,3588140.495867769
85899,x93y88,3590950.4132231404
85900,x93y89,3585619.8347107437
85902,x93y90,3577541.3223140496
85903,x93y91,3573595.041322314
85904,x93y92,3567438.016528926
85905,x93y93,3562438.016528926
85906,x93y94,3556632.2314049583
85907,x93y95,3541652.892561984
85908,x93y96,3531418.9501121067
85909,x93y97,3502163.6546784327
85910,x93y98,3333746.5184307583
85911,x93y99,3516474.915255193
85914,x94y100,3459635.2149897455
85915,x94y101,3500123.68352612
85916,x94y102,3471634.996128731
85917,x94y103,3488968.9940834525
85918,x94y104,3498851.7895293073
85919,x94y105,3482522.0372689534
85920,x94y106,3475736.3795990837
85921,x94y107,3475826.4462809917
85922,x94y108,3459805.115737894
85923,x94y109,3466794.884951958
85925,x94y110,3455661.1570247933
85926,x94y111,3448156.0044366196
85927,x94y112,3439016.616475263
85928,x94y113,3429152.892561984
85929,x94y114,3433238.824936128
85930,x94y115,3417933.884297521
85931,x94y116,3424834.7107438017
85932,x94y117,3420991.73553719
85933,x94y118,3400338.93052485
85934,x94y119,3351987.4032443925
85936,x94y120,3389461.336251513
85937,x94y121,3390027.3399647702
85938,x94y122,3378285.123966942
85939,x94y123,3380095.8292691032
85940,x94y124,3375823.364645306
85941,x94y125,3369524.7933884296
85942,x94y126,3172787.5106890583
85943,x94y127,3268925.619834711
85944,x94y128,3347334.7107438017
85945,x94y129,3345599.173553719
85947,x94y130,3335718.421410382
85948,x94y131,3331124.054491792
85949,x94y132,3329262.8771548527
85950,x94y133,3319351.073160206
85951,x94y134,3297999.541604701
85952,x94y135,3198152.00758532
85953,x94y136,3263554.8777889116
85954,x94y137,2986134.374357496
85955,x94y138,6187867.907737138
85956,x94y139,7916281.480537581
85958,x94y140,26509294.322279762
85959,x94y141,2942252.0782047412
85960,x94y142,2801909.8780678073
85961,x94y143,3238054.434465429
85962,x94y144,3246630.8608105355
85963,x94y145,3245248.5881745764
85964,x94y146,3239504.132231405
85965,x94y147,3232933.884297521
85966,x94y148,3225725.1343736374
85967,x94y149,3539747.1749832337
85969,x94y150,2524443.198747475
85970,x94y151,2966558.7726182127
85971,x94y152,3199318.181818182
85972,x94y153,3170909.4823998786
85973,x94y154,3137448.4210784123
85974,x94y155,3173856.6179247163
85975,x94y156,3169618.767898635
85976,x94y157,3087993.642393783
85977,x94y158,2965503.4564676164
85978,x94y159,3144159.0183198433
85980,x94y160,3106956.182583795
85981,x94y161,3122065.5391410957
85982,x94y162,3131280.991735537
85983,x94y163,3107892.5619834713
85984,x94y164,3118315.3702501273
85985,x94y165,3104462.8099173554
85986,x94y166,3100909.090909091
85987,x94y167,3064812.8964640102
85988,x94y168,3089603.978648228
85989,x94y169,3055743.8016528925
85991,x94y170,2784880.772881124
85992,x94y171,2928385.7829646906
85993,x94y172,3044579.5729645607
85994,x94y173,2761175.5471498063
85995,x94y174,2971433.4418199235
85996,x94y175,3041942.1487603304
85997,x94y176,3026613.211124003
85998,x94y177,2942025.802303394
85999,x94y178,3021115.7024793387
86000,x94y179,3014194.214876033
86002,x94y180,3008305.785123967
86003,x94y181,2975377.5713875005
86004,x94y182,2983829.4201811356
86005,x94y183,2986962.8099173554
86006,x94y184,2979111.5702479337
86007,x94y185,2965794.7090931023
86008,x94y186,2962644.628099174
86009,x94y187,2941972.395043516
86010,x94y188,2921131.6236714185
86011,x94y189,2874150.460309465
86013,x94y190,2918393.879946052
86014,x94y191,2743479.3515274785
86015,x94y192,2679443.9875255795
86070,x94y57,2794256.1983471075
86071,x94y58,3750859.023572712
86072,x94y59,3745847.107438016
86074,x94y60,3740643.755813834
86075,x94y61,3717841.994907497
86076,x94y62,3720870.9397074073
86077,x94y63,3611642.6829872844
86078,x94y64,3652374.529800286
86079,x94y65,3607388.3781994944
86080,x94y66,3682190.082644628
86081,x94y67,3686239.6694214875
86082,x94y68,3681177.6859504133
86083,x94y69,3617642.286401098
86085,x94y70,3659152.892561984
86086,x94y71,3669731.4049586775
86087,x94y72,3633023.3678834145
86088,x94y73,3645206.611570248
86089,x94y74,3654283.6984619275
86090,x94y75,3643241.895588358
86091,x94y76,3621818.181818182
86092,x94y77,3611374.925460671
86093,x94y78,3640144.628099174
86094,x94y79,3632384.6587480945
86096,x94y80,3633161.1570247933
86097,x94y81,3623595.041322314
86098,x94y82,3594917.355371901
86099,x94y83,3616921.487603306
86100,x94y84,3611487.6033057855
86101,x94y85,3598636.3636363633
86102,x94y86,3601818.181818182
86103,x94y87,3577086.776859504
86104,x94y88,3575805.785123967
86105,x94y89,3554028.925619835
86107,x94y90,3575495.867768595
86108,x94y91,3572066.115702479
86109,x94y92,3564049.5867768596
86110,x94y93,3558884.2975206613
86111,x94y94,3554049.5867768596
86112,x94y95,3548966.94214876
86113,x94y96,3540041.3223140496
86114,x94y97,3506171.1784663675
86115,x94y98,3243852.895641523
86116,x94y99,3429422.8659501234
86119,x95y100,3441810.5386149045
86120,x95y101,3324129.1139341667
86121,x95y102,3291638.7856814624
86122,x95y103,3438443.404709121
86123,x95y104,3482870.093808555
86124,x95y105,3481618.842912647
86125,x95y106,3466371.4996934882
86126,x95y107,3469194.214876033
86127,x95y108,3460227.2727272725
86128,x95y109,3464070.247933884
86130,x95y110,3459276.859504132
86131,x95y111,3449917.355371901
86132,x95y112,3444161.215167483
86133,x95y113,3326822.5766985165
86134,x95y114,3428479.426392618
86135,x95y115,3410246.2163549066
86136,x95y116,3425351.239669421
86137,x95y117,3415309.917355372
86138,x95y118,3403454.778696521
86139,x95y119,3403388.4297520663
86141,x95y120,3400367.943694328
86142,x95y121,3392865.087054103
86143,x95y122,3371111.7842412996
86144,x95y123,3385640.495867769
86145,x95y124,3379173.5537190083
86146,x95y125,3368574.380165289
86147,x95y126,3316690.695492131
86148,x95y127,3279326.5338306352
86149,x95y128,3342421.7502522357
86150,x95y129,3329752.0661157025
86152,x95y130,3330971.074380165
86153,x95y131,3316254.4180697864
86154,x95y132,3324329.9826466115
86155,x95y133,3316441.9887231616
86156,x95y134,3299710.2598558636
86157,x95y135,3263491.122402706
86158,x95y136,3293410.5161616215
86159,x95y137,3229928.714288064
86160,x95y138,3262731.9444149234
86161,x95y139,3030853.120341673
86163,x95y140,3840277.95246244
